Airline,Departing_Port,Arriving_Port,Flight_Scheduled,Flights_Flown,Year,Month_Num
All Airlines,Sydney,Dubbo,187,186,2019,1
All Airlines,Sydney,Gold Coast,833,804,2019,1
All Airlines,Sydney,Hamilton Island,92,90,2019,1
All Airlines,Sydney,Hobart,268,265,2019,1
All Airlines,Sydney,Launceston,123,122,2019,1
All Airlines,Sydney,Melbourne,2341,2194,2019,1
All Airlines,Sydney,Perth,401,394,2019,1
All Airlines,Sydney,Port Macquarie,154,152,2019,1
All Airlines,Sydney,Proserpine,36,34,2019,1
All Airlines,Sydney,Sunshine Coast,225,222,2019,1
All Airlines,Sydney,Tamworth,177,176,2019,1
All Airlines,Sydney,Townsville,54,54,2019,1
All Airlines,Sydney,Wagga Wagga,140,140,2019,1
All Airlines,Tamworth,Sydney,171,170,2019,1
All Airlines,Townsville,Brisbane,331,330,2019,1
All Airlines,Townsville,Cairns,142,142,2019,1
All Airlines,Townsville,Sydney,54,54,2019,1
All Airlines,Wagga Wagga,Sydney,142,141,2019,1
Jetstar,Adelaide,Brisbane,20,20,2019,2
Jetstar,Adelaide,Gold Coast,24,24,2019,2
Jetstar,Adelaide,Melbourne,104,102,2019,2
Jetstar,Adelaide,Perth,24,23,2019,2
Jetstar,Adelaide,Sydney,104,100,2019,2
Jetstar,Ayers Rock,Sydney,24,24,2019,2
Jetstar,Ballina,Sydney,72,68,2019,2
Jetstar,Brisbane,Adelaide,20,20,2019,2
Jetstar,Brisbane,Cairns,76,73,2019,2
Jetstar,Brisbane,Darwin,16,16,2019,2
Jetstar,Brisbane,Hobart,28,28,2019,2
Jetstar,Brisbane,Mackay,28,28,2019,2
Jetstar,Brisbane,Melbourne,110,108,2019,2
Jetstar,Brisbane,Newcastle,72,72,2019,2
Jetstar,Brisbane,Proserpine,28,27,2019,2
Jetstar,Brisbane,Sydney,128,120,2019,2
Jetstar,Brisbane,Townsville,41,38,2019,2
Jetstar,Cairns,Brisbane,76,75,2019,2
Jetstar,Cairns,Melbourne,56,56,2019,2
Jetstar,Cairns,Sydney,72,71,2019,2
Jetstar,Darwin,Brisbane,16,16,2019,2
Jetstar,Darwin,Melbourne,16,16,2019,2
Jetstar,Darwin,Sydney,16,15,2019,2
Jetstar,Gold Coast,Adelaide,24,24,2019,2
Jetstar,Gold Coast,Melbourne,125,125,2019,2
Jetstar,Gold Coast,Sydney,225,223,2019,2
Jetstar,Hamilton Island,Sydney,16,16,2019,2
Jetstar,Hobart,Brisbane,28,28,2019,2
Jetstar,Hobart,Melbourne,184,181,2019,2
Jetstar,Hobart,Sydney,84,84,2019,2
Jetstar,Launceston,Melbourne,138,138,2019,2
Jetstar,Launceston,Sydney,54,52,2019,2
Jetstar,Mackay,Brisbane,28,28,2019,2
Jetstar,Melbourne,Adelaide,104,102,2019,2
Jetstar,Melbourne,Brisbane,108,107,2019,2
Jetstar,Melbourne,Cairns,56,56,2019,2
Jetstar,Melbourne,Darwin,16,16,2019,2
Jetstar,Melbourne,Gold Coast,125,125,2019,2
Jetstar,Melbourne,Hobart,184,182,2019,2
Jetstar,Melbourne,Launceston,138,138,2019,2
Jetstar,Melbourne,Newcastle,84,84,2019,2
Jetstar,Melbourne,Perth,48,47,2019,2
Jetstar,Melbourne,Sunshine Coast,56,56,2019,2
Jetstar,Melbourne,Sydney,364,355,2019,2
Jetstar,Newcastle,Brisbane,72,71,2019,2
Jetstar,Newcastle,Melbourne,84,84,2019,2
Jetstar,Perth,Adelaide,24,23,2019,2
Jetstar,Perth,Melbourne,48,46,2019,2
Jetstar,Perth,Sydney,24,24,2019,2
Jetstar,Proserpine,Brisbane,28,27,2019,2
Jetstar,Proserpine,Sydney,12,11,2019,2
Jetstar,Sunshine Coast,Melbourne,56,56,2019,2
Jetstar,Sunshine Coast,Sydney,88,87,2019,2
Jetstar,Sydney,Adelaide,104,99,2019,2
Jetstar,Sydney,Ayers Rock,24,24,2019,2
Jetstar,Sydney,Ballina,72,70,2019,2
Jetstar,Sydney,Brisbane,128,118,2019,2
Jetstar,Sydney,Cairns,72,72,2019,2
Jetstar,Sydney,Darwin,16,16,2019,2
Jetstar,Sydney,Gold Coast,224,222,2019,2
Jetstar,Sydney,Hamilton Island,16,16,2019,2
Jetstar,Sydney,Hobart,84,84,2019,2
Jetstar,Sydney,Launceston,52,52,2019,2
Jetstar,Sydney,Melbourne,365,353,2019,2
Jetstar,Sydney,Perth,24,24,2019,2
Jetstar,Sydney,Proserpine,12,11,2019,2
Jetstar,Sydney,Sunshine Coast,88,87,2019,2
Jetstar,Sydney,Townsville,16,15,2019,2
Jetstar,Townsville,Brisbane,41,38,2019,2
Jetstar,Townsville,Sydney,16,15,2019,2
Qantas,Adelaide,Alice Springs,28,28,2019,2
Qantas,Adelaide,Brisbane,56,56,2019,2
Qantas,Adelaide,Canberra,40,40,2019,2
Qantas,Adelaide,Melbourne,261,260,2019,2
Qantas,Adelaide,Perth,98,98,2019,2
Qantas,Adelaide,Sydney,203,200,2019,2
Qantas,Alice Springs,Adelaide,28,28,2019,2
Qantas,Brisbane,Adelaide,52,52,2019,2
Qantas,Brisbane,Cairns,32,32,2019,2
Qantas,Brisbane,Darwin,28,28,2019,2
Qantas,Brisbane,Melbourne,372,370,2019,2
Qantas,Brisbane,Mount Isa,28,28,2019,2
Qantas,Brisbane,Perth,141,141,2019,2
Qantas,Brisbane,Sydney,540,529,2019,2
Qantas,Brisbane,Townsville,28,26,2019,2
Qantas,Cairns,Brisbane,32,32,2019,2
Qantas,Cairns,Melbourne,36,36,2019,2
Qantas,Cairns,Sydney,55,54,2019,2
Qantas,Canberra,Adelaide,40,40,2019,2
Qantas,Canberra,Melbourne,221,220,2019,2
Qantas,Darwin,Brisbane,28,28,2019,2
Qantas,Darwin,Melbourne,24,24,2019,2
Qantas,Darwin,Perth,28,28,2019,2
Qantas,Darwin,Sydney,32,32,2019,2
Qantas,Gold Coast,Melbourne,28,28,2019,2
Qantas,Gold Coast,Sydney,80,80,2019,2
Qantas,Hamilton Island,Sydney,4,4,2019,2
Qantas,Hobart,Melbourne,107,106,2019,2
Qantas,Hobart,Sydney,12,12,2019,2
Qantas,Kalgoorlie,Perth,9,9,2019,2
Qantas,Karratha,Perth,12,12,2019,2
Qantas,Melbourne,Adelaide,260,259,2019,2
Qantas,Melbourne,Brisbane,372,371,2019,2
Qantas,Melbourne,Cairns,35,35,2019,2
Qantas,Melbourne,Canberra,221,221,2019,2
Qantas,Melbourne,Darwin,24,24,2019,2
Qantas,Melbourne,Gold Coast,28,28,2019,2
Qantas,Melbourne,Hobart,108,108,2019,2
Qantas,Melbourne,Perth,186,186,2019,2
Qantas,Melbourne,Sydney,1003,937,2019,2
Qantas,Mount Isa,Brisbane,28,28,2019,2
Qantas,Newman,Perth,17,15,2019,2
Qantas,Perth,Adelaide,102,102,2019,2
Qantas,Perth,Brisbane,138,138,2019,2
Qantas,Perth,Darwin,27,27,2019,2
Qantas,Perth,Kalgoorlie,9,9,2019,2
Qantas,Perth,Karratha,12,12,2019,2
Qantas,Perth,Melbourne,185,183,2019,2
Qantas,Perth,Newman,18,16,2019,2
Qantas,Perth,Port Hedland,36,36,2019,2
Qantas,Perth,Sydney,191,191,2019,2
Qantas,Port Hedland,Perth,36,34,2019,2
Qantas,Sydney,Adelaide,204,201,2019,2
Qantas,Sydney,Brisbane,541,528,2019,2
Qantas,Sydney,Cairns,54,54,2019,2
Qantas,Sydney,Darwin,32,32,2019,2
Qantas,Sydney,Gold Coast,80,77,2019,2
Qantas,Sydney,Hamilton Island,4,4,2019,2
Qantas,Sydney,Hobart,12,12,2019,2
Qantas,Sydney,Melbourne,1003,940,2019,2
Qantas,Sydney,Perth,192,190,2019,2
Qantas,Townsville,Brisbane,28,26,2019,2
QantasLink,Adelaide,Brisbane,44,42,2019,2
QantasLink,Adelaide,Canberra,4,4,2019,2
QantasLink,Adelaide,Port Lincoln,99,98,2019,2
QantasLink,Adelaide,Sydney,36,35,2019,2
QantasLink,Albury,Sydney,92,90,2019,2
QantasLink,Alice Springs,Darwin,39,37,2019,2
QantasLink,Armidale,Sydney,106,102,2019,2
QantasLink,Brisbane,Adelaide,44,43,2019,2
QantasLink,Brisbane,Bundaberg,111,111,2019,2
QantasLink,Brisbane,Cairns,79,79,2019,2
QantasLink,Brisbane,Canberra,140,138,2019,2
QantasLink,Brisbane,Emerald,112,111,2019,2
QantasLink,Brisbane,Gladstone,128,127,2019,2
QantasLink,Brisbane,Hamilton Island,28,27,2019,2
QantasLink,Brisbane,Mackay,116,112,2019,2
QantasLink,Brisbane,Melbourne,8,8,2019,2
QantasLink,Brisbane,Mount Isa,7,6,2019,2
QantasLink,Brisbane,Newcastle,80,79,2019,2
QantasLink,Brisbane,Rockhampton,168,165,2019,2
QantasLink,Brisbane,Sydney,32,30,2019,2
QantasLink,Brisbane,Townsville,104,98,2019,2
QantasLink,Broome,Perth,74,72,2019,2
QantasLink,Bundaberg,Brisbane,112,111,2019,2
QantasLink,Cairns,Brisbane,80,78,2019,2
QantasLink,Cairns,Townsville,124,116,2019,2
QantasLink,Canberra,Adelaide,4,4,2019,2
QantasLink,Canberra,Brisbane,140,136,2019,2
QantasLink,Canberra,Melbourne,40,40,2019,2
QantasLink,Canberra,Sydney,452,441,2019,2
QantasLink,Coffs Harbour,Sydney,116,116,2019,2
QantasLink,Darwin,Alice Springs,40,38,2019,2
QantasLink,Dubbo,Sydney,108,107,2019,2
QantasLink,Emerald,Brisbane,112,111,2019,2
QantasLink,Geraldton,Perth,44,44,2019,2
QantasLink,Gladstone,Brisbane,128,127,2019,2
QantasLink,Gold Coast,Sydney,24,24,2019,2
QantasLink,Hamilton Island,Brisbane,28,27,2019,2
QantasLink,Hamilton Island,Sydney,16,14,2019,2
QantasLink,Hobart,Sydney,44,44,2019,2
QantasLink,Kalgoorlie,Perth,66,65,2019,2
QantasLink,Karratha,Perth,158,154,2019,2
QantasLink,Launceston,Melbourne,107,103,2019,2
QantasLink,Mackay,Brisbane,110,108,2019,2
QantasLink,Melbourne,Brisbane,8,8,2019,2
QantasLink,Melbourne,Canberra,40,39,2019,2
QantasLink,Melbourne,Launceston,107,104,2019,2
QantasLink,Melbourne,Mildura,88,87,2019,2
QantasLink,Mildura,Melbourne,88,87,2019,2
QantasLink,Mount Isa,Brisbane,7,6,2019,2
QantasLink,Newcastle,Brisbane,80,78,2019,2
QantasLink,Newman,Perth,106,105,2019,2
QantasLink,Perth,Broome,74,74,2019,2
QantasLink,Perth,Geraldton,44,44,2019,2
QantasLink,Perth,Kalgoorlie,66,65,2019,2
QantasLink,Perth,Karratha,158,158,2019,2
QantasLink,Perth,Newman,105,104,2019,2
QantasLink,Perth,Port Hedland,88,86,2019,2
QantasLink,Port Hedland,Perth,88,87,2019,2
QantasLink,Port Lincoln,Adelaide,99,98,2019,2
QantasLink,Port Macquarie,Sydney,96,93,2019,2
QantasLink,Rockhampton,Brisbane,172,168,2019,2
QantasLink,Sunshine Coast,Sydney,32,30,2019,2
QantasLink,Sydney,Adelaide,36,34,2019,2
QantasLink,Sydney,Albury,92,91,2019,2
QantasLink,Sydney,Armidale,108,106,2019,2
QantasLink,Sydney,Brisbane,34,33,2019,2
QantasLink,Sydney,Canberra,451,444,2019,2
QantasLink,Sydney,Coffs Harbour,117,117,2019,2
QantasLink,Sydney,Dubbo,108,108,2019,2
QantasLink,Sydney,Gold Coast,24,24,2019,2
QantasLink,Sydney,Hamilton Island,15,14,2019,2
QantasLink,Sydney,Hobart,43,43,2019,2
QantasLink,Sydney,Port Macquarie,96,94,2019,2
QantasLink,Sydney,Sunshine Coast,32,30,2019,2
QantasLink,Sydney,Tamworth,115,112,2019,2
QantasLink,Sydney,Wagga Wagga,88,87,2019,2
QantasLink,Tamworth,Sydney,116,113,2019,2
QantasLink,Townsville,Brisbane,103,96,2019,2
QantasLink,Townsville,Cairns,124,117,2019,2
QantasLink,Wagga Wagga,Sydney,88,87,2019,2
Regional Express,Adelaide,Port Lincoln,196,196,2019,2
Regional Express,Albury,Sydney,82,82,2019,2
Regional Express,Armidale,Sydney,67,66,2019,2
Regional Express,Ballina,Sydney,20,20,2019,2
Regional Express,Cairns,Townsville,12,12,2019,2
Regional Express,Dubbo,Sydney,111,110,2019,2
Regional Express,Melbourne,Mildura,69,69,2019,2
Regional Express,Mildura,Melbourne,69,69,2019,2
Regional Express,Port Lincoln,Adelaide,196,196,2019,2
Regional Express,Sydney,Albury,82,82,2019,2
Regional Express,Sydney,Armidale,66,66,2019,2
Regional Express,Sydney,Ballina,22,22,2019,2
Regional Express,Sydney,Dubbo,115,115,2019,2
Regional Express,Sydney,Wagga Wagga,108,108,2019,2
Regional Express,Townsville,Cairns,12,12,2019,2
Regional Express,Wagga Wagga,Sydney,108,108,2019,2
Tigerair Australia,Adelaide,Brisbane,28,26,2019,2
Tigerair Australia,Adelaide,Melbourne,70,70,2019,2
Tigerair Australia,Adelaide,Sydney,28,27,2019,2
Tigerair Australia,Brisbane,Adelaide,28,26,2019,2
Tigerair Australia,Brisbane,Cairns,28,28,2019,2
Tigerair Australia,Brisbane,Canberra,16,16,2019,2
Tigerair Australia,Brisbane,Darwin,12,12,2019,2
Tigerair Australia,Brisbane,Melbourne,109,98,2019,2
Tigerair Australia,Brisbane,Sydney,110,100,2019,2
Tigerair Australia,Cairns,Brisbane,28,28,2019,2
Tigerair Australia,Cairns,Melbourne,33,33,2019,2
Tigerair Australia,Cairns,Sydney,41,39,2019,2
Tigerair Australia,Canberra,Brisbane,16,16,2019,2
Tigerair Australia,Canberra,Melbourne,33,32,2019,2
Tigerair Australia,Coffs Harbour,Sydney,24,24,2019,2
Tigerair Australia,Darwin,Brisbane,12,11,2019,2
Tigerair Australia,Gold Coast,Melbourne,66,66,2019,2
Tigerair Australia,Gold Coast,Sydney,87,80,2019,2
Tigerair Australia,Hobart,Melbourne,37,37,2019,2
Tigerair Australia,Melbourne,Adelaide,70,70,2019,2
Tigerair Australia,Melbourne,Brisbane,109,99,2019,2
Tigerair Australia,Melbourne,Cairns,33,33,2019,2
Tigerair Australia,Melbourne,Canberra,33,32,2019,2
Tigerair Australia,Melbourne,Gold Coast,66,66,2019,2
Tigerair Australia,Melbourne,Hobart,37,37,2019,2
Tigerair Australia,Melbourne,Perth,45,42,2019,2
Tigerair Australia,Melbourne,Sydney,239,218,2019,2
Tigerair Australia,Perth,Melbourne,46,42,2019,2
Tigerair Australia,Perth,Sydney,27,26,2019,2
Tigerair Australia,Proserpine,Sydney,16,15,2019,2
Tigerair Australia,Sydney,Adelaide,28,27,2019,2
Tigerair Australia,Sydney,Brisbane,110,100,2019,2
Tigerair Australia,Sydney,Cairns,40,40,2019,2
Tigerair Australia,Sydney,Coffs Harbour,24,24,2019,2
Tigerair Australia,Sydney,Gold Coast,87,81,2019,2
Tigerair Australia,Sydney,Melbourne,239,218,2019,2
Tigerair Australia,Sydney,Perth,28,27,2019,2
Tigerair Australia,Sydney,Proserpine,16,15,2019,2
Virgin Australia,Adelaide,Alice Springs,19,19,2019,2
Virgin Australia,Adelaide,Brisbane,102,101,2019,2
Virgin Australia,Adelaide,Canberra,24,24,2019,2
Virgin Australia,Adelaide,Gold Coast,28,28,2019,2
Virgin Australia,Adelaide,Melbourne,257,256,2019,2
Virgin Australia,Adelaide,Perth,28,28,2019,2
Virgin Australia,Adelaide,Sydney,151,151,2019,2
Virgin Australia,Albury,Sydney,53,52,2019,2
Virgin Australia,Alice Springs,Adelaide,20,20,2019,2
Virgin Australia,Alice Springs,Darwin,19,19,2019,2
Virgin Australia,Ayers Rock,Sydney,28,28,2019,2
Virgin Australia,Ballina,Sydney,28,26,2019,2
Virgin Australia,Brisbane,Adelaide,103,103,2019,2
Virgin Australia,Brisbane,Bundaberg,28,28,2019,2
Virgin Australia,Brisbane,Cairns,124,124,2019,2
Virgin Australia,Brisbane,Canberra,84,84,2019,2
Virgin Australia,Brisbane,Darwin,28,28,2019,2
Virgin Australia,Brisbane,Emerald,48,48,2019,2
Virgin Australia,Brisbane,Gladstone,65,65,2019,2
Virgin Australia,Brisbane,Hamilton Island,28,28,2019,2
Virgin Australia,Brisbane,Hobart,39,39,2019,2
Virgin Australia,Brisbane,Mackay,128,128,2019,2
Virgin Australia,Brisbane,Melbourne,356,342,2019,2
Virgin Australia,Brisbane,Mount Isa,16,16,2019,2
Virgin Australia,Brisbane,Newcastle,80,80,2019,2
Virgin Australia,Brisbane,Perth,96,96,2019,2
Virgin Australia,Brisbane,Proserpine,40,37,2019,2
Virgin Australia,Brisbane,Rockhampton,128,128,2019,2
Virgin Australia,Brisbane,Sydney,489,481,2019,2
Virgin Australia,Brisbane,Townsville,137,128,2019,2
Virgin Australia,Bundaberg,Brisbane,28,28,2019,2
Virgin Australia,Cairns,Brisbane,124,124,2019,2
Virgin Australia,Cairns,Melbourne,38,38,2019,2
Virgin Australia,Cairns,Sydney,92,92,2019,2
Virgin Australia,Canberra,Adelaide,24,24,2019,2
Virgin Australia,Canberra,Brisbane,84,84,2019,2
Virgin Australia,Canberra,Melbourne,146,146,2019,2
Virgin Australia,Canberra,Sydney,234,228,2019,2
Virgin Australia,Coffs Harbour,Sydney,28,28,2019,2
Virgin Australia,Darwin,Alice Springs,20,20,2019,2
Virgin Australia,Darwin,Brisbane,28,28,2019,2
Virgin Australia,Darwin,Melbourne,27,27,2019,2
Virgin Australia,Darwin,Perth,20,20,2019,2
Virgin Australia,Darwin,Sydney,19,19,2019,2
Virgin Australia,Emerald,Brisbane,48,48,2019,2
Virgin Australia,Gladstone,Brisbane,65,65,2019,2
Virgin Australia,Gold Coast,Adelaide,28,28,2019,2
Virgin Australia,Gold Coast,Melbourne,172,172,2019,2
Virgin Australia,Gold Coast,Sydney,224,221,2019,2
Virgin Australia,Hamilton Island,Brisbane,28,28,2019,2
Virgin Australia,Hamilton Island,Sydney,25,25,2019,2
Virgin Australia,Hobart,Brisbane,39,39,2019,2
Virgin Australia,Hobart,Melbourne,136,134,2019,2
Virgin Australia,Hobart,Sydney,72,71,2019,2
Virgin Australia,Kalgoorlie,Perth,38,38,2019,2
Virgin Australia,Karratha,Perth,3,3,2019,2
Virgin Australia,Launceston,Melbourne,90,90,2019,2
Virgin Australia,Launceston,Sydney,28,28,2019,2
Virgin Australia,Mackay,Brisbane,128,127,2019,2
Virgin Australia,Melbourne,Adelaide,251,250,2019,2
Virgin Australia,Melbourne,Brisbane,357,340,2019,2
Virgin Australia,Melbourne,Cairns,38,38,2019,2
Virgin Australia,Melbourne,Canberra,146,146,2019,2
Virgin Australia,Melbourne,Darwin,28,28,2019,2
Virgin Australia,Melbourne,Gold Coast,172,172,2019,2
Virgin Australia,Melbourne,Hobart,136,136,2019,2
Virgin Australia,Melbourne,Launceston,90,90,2019,2
Virgin Australia,Melbourne,Mildura,28,28,2019,2
Virgin Australia,Melbourne,Newcastle,28,28,2019,2
Virgin Australia,Melbourne,Perth,133,133,2019,2
Virgin Australia,Melbourne,Sunshine Coast,57,57,2019,2
Virgin Australia,Melbourne,Sydney,706,678,2019,2
Virgin Australia,Mildura,Melbourne,28,28,2019,2
Virgin Australia,Mount Isa,Brisbane,16,16,2019,2
Virgin Australia,Newcastle,Brisbane,80,80,2019,2
Virgin Australia,Newcastle,Melbourne,28,28,2019,2
Virgin Australia,Newman,Perth,11,11,2019,2
Virgin Australia,Perth,Adelaide,32,32,2019,2
Virgin Australia,Perth,Brisbane,96,96,2019,2
Virgin Australia,Perth,Darwin,20,20,2019,2
Virgin Australia,Perth,Kalgoorlie,38,38,2019,2
Virgin Australia,Perth,Karratha,3,3,2019,2
Virgin Australia,Perth,Melbourne,129,129,2019,2
Virgin Australia,Perth,Newman,11,11,2019,2
Virgin Australia,Perth,Port Hedland,26,26,2019,2
Virgin Australia,Perth,Sydney,108,108,2019,2
Virgin Australia,Port Hedland,Perth,26,26,2019,2
Virgin Australia,Port Macquarie,Sydney,56,56,2019,2
Virgin Australia,Proserpine,Brisbane,40,37,2019,2
Virgin Australia,Rockhampton,Brisbane,128,128,2019,2
Virgin Australia,Sunshine Coast,Melbourne,57,57,2019,2
Virgin Australia,Sunshine Coast,Sydney,44,44,2019,2
Virgin Australia,Sydney,Adelaide,150,150,2019,2
Virgin Australia,Sydney,Albury,53,52,2019,2
Virgin Australia,Sydney,Ayers Rock,28,28,2019,2
Virgin Australia,Sydney,Ballina,28,27,2019,2
Virgin Australia,Sydney,Brisbane,492,480,2019,2
Virgin Australia,Sydney,Cairns,92,92,2019,2
Virgin Australia,Sydney,Canberra,234,228,2019,2
Virgin Australia,Sydney,Coffs Harbour,28,28,2019,2
Virgin Australia,Sydney,Darwin,19,19,2019,2
Virgin Australia,Sydney,Gold Coast,224,222,2019,2
Virgin Australia,Sydney,Hamilton Island,25,25,2019,2
Virgin Australia,Sydney,Hobart,71,71,2019,2
Virgin Australia,Sydney,Launceston,28,28,2019,2
Virgin Australia,Sydney,Melbourne,704,676,2019,2
Virgin Australia,Sydney,Perth,108,108,2019,2
Virgin Australia,Sydney,Port Macquarie,56,56,2019,2
Virgin Australia,Sydney,Sunshine Coast,44,44,2019,2
Virgin Australia,Sydney,Tamworth,48,47,2019,2
Virgin Australia,Sydney,Townsville,23,22,2019,2
Virgin Australia,Tamworth,Sydney,48,47,2019,2
Virgin Australia,Townsville,Brisbane,137,128,2019,2
Virgin Australia,Townsville,Sydney,23,22,2019,2
Virgin Australia Regional Airlines,Adelaide,Melbourne,10,8,2019,2
Virgin Australia Regional Airlines,Adelaide,Perth,41,41,2019,2
Virgin Australia Regional Airlines,Broome,Perth,52,52,2019,2
Virgin Australia Regional Airlines,Darwin,Perth,8,8,2019,2
Virgin Australia Regional Airlines,Geraldton,Perth,28,28,2019,2
Virgin Australia Regional Airlines,Kalgoorlie,Perth,34,33,2019,2
Virgin Australia Regional Airlines,Karratha,Perth,63,63,2019,2
Virgin Australia Regional Airlines,Melbourne,Adelaide,10,9,2019,2
Virgin Australia Regional Airlines,Newman,Perth,25,25,2019,2
Virgin Australia Regional Airlines,Perth,Adelaide,42,42,2019,2
Virgin Australia Regional Airlines,Perth,Broome,52,52,2019,2
Virgin Australia Regional Airlines,Perth,Darwin,8,8,2019,2
Virgin Australia Regional Airlines,Perth,Geraldton,28,28,2019,2
Virgin Australia Regional Airlines,Perth,Kalgoorlie,34,33,2019,2
Virgin Australia Regional Airlines,Perth,Karratha,63,63,2019,2
Virgin Australia Regional Airlines,Perth,Newman,25,25,2019,2
Virgin Australia Regional Airlines,Perth,Port Hedland,22,22,2019,2
Virgin Australia Regional Airlines,Port Hedland,Perth,22,22,2019,2
All Airlines,Adelaide,Alice Springs,47,47,2019,2
All Airlines,Adelaide,Brisbane,250,245,2019,2
All Airlines,Adelaide,Canberra,68,68,2019,2
All Airlines,Adelaide,Gold Coast,52,52,2019,2
All Airlines,Adelaide,Melbourne,702,696,2019,2
All Airlines,Adelaide,Perth,191,190,2019,2
All Airlines,Adelaide,Port Lincoln,295,294,2019,2
All Airlines,Adelaide,Sydney,522,513,2019,2
All Airlines,Albury,Sydney,227,224,2019,2
All Airlines,Alice Springs,Adelaide,48,48,2019,2
All Airlines,Alice Springs,Darwin,58,56,2019,2
All Airlines,Armidale,Sydney,173,168,2019,2
All Airlines,Ayers Rock,Sydney,52,52,2019,2
All Airlines,Ballina,Sydney,120,114,2019,2
All Airlines,Brisbane,Adelaide,247,244,2019,2
All Airlines,Brisbane,Bundaberg,139,139,2019,2
All Airlines,Brisbane,Cairns,339,336,2019,2
All Airlines,Brisbane,Canberra,240,238,2019,2
All Airlines,Brisbane,Darwin,84,84,2019,2
All Airlines,Brisbane,Emerald,160,159,2019,2
All Airlines,Brisbane,Gladstone,193,192,2019,2
All Airlines,Brisbane,Hamilton Island,56,55,2019,2
All Airlines,Brisbane,Hobart,67,67,2019,2
All Airlines,Brisbane,Mackay,272,268,2019,2
All Airlines,Brisbane,Melbourne,955,926,2019,2
All Airlines,Brisbane,Mount Isa,51,50,2019,2
All Airlines,Brisbane,Newcastle,232,231,2019,2
All Airlines,Brisbane,Perth,237,237,2019,2
All Airlines,Brisbane,Proserpine,68,64,2019,2
All Airlines,Brisbane,Rockhampton,296,293,2019,2
All Airlines,Brisbane,Sydney,1299,1260,2019,2
All Airlines,Brisbane,Townsville,310,290,2019,2
All Airlines,Broome,Perth,126,124,2019,2
All Airlines,Bundaberg,Brisbane,140,139,2019,2
All Airlines,Cairns,Brisbane,340,337,2019,2
All Airlines,Cairns,Melbourne,163,163,2019,2
All Airlines,Cairns,Sydney,260,256,2019,2
All Airlines,Cairns,Townsville,136,128,2019,2
All Airlines,Canberra,Adelaide,68,68,2019,2
All Airlines,Canberra,Brisbane,240,236,2019,2
All Airlines,Canberra,Melbourne,440,438,2019,2
All Airlines,Canberra,Sydney,686,669,2019,2
All Airlines,Coffs Harbour,Sydney,168,168,2019,2
All Airlines,Darwin,Alice Springs,60,58,2019,2
All Airlines,Darwin,Brisbane,84,83,2019,2
All Airlines,Darwin,Melbourne,67,67,2019,2
All Airlines,Darwin,Perth,56,56,2019,2
All Airlines,Darwin,Sydney,67,66,2019,2
All Airlines,Dubbo,Sydney,219,217,2019,2
All Airlines,Emerald,Brisbane,160,159,2019,2
All Airlines,Geraldton,Perth,72,72,2019,2
All Airlines,Gladstone,Brisbane,193,192,2019,2
All Airlines,Gold Coast,Adelaide,52,52,2019,2
All Airlines,Gold Coast,Melbourne,391,391,2019,2
All Airlines,Gold Coast,Sydney,640,628,2019,2
All Airlines,Hamilton Island,Brisbane,56,55,2019,2
All Airlines,Hamilton Island,Sydney,61,59,2019,2
All Airlines,Hobart,Brisbane,67,67,2019,2
All Airlines,Hobart,Melbourne,464,458,2019,2
All Airlines,Hobart,Sydney,212,211,2019,2
All Airlines,Kalgoorlie,Perth,147,145,2019,2
All Airlines,Karratha,Perth,236,232,2019,2
All Airlines,Launceston,Melbourne,335,331,2019,2
All Airlines,Launceston,Sydney,82,80,2019,2
All Airlines,Mackay,Brisbane,266,263,2019,2
All Airlines,Melbourne,Adelaide,695,690,2019,2
All Airlines,Melbourne,Brisbane,954,925,2019,2
All Airlines,Melbourne,Cairns,162,162,2019,2
All Airlines,Melbourne,Canberra,440,438,2019,2
All Airlines,Melbourne,Darwin,68,68,2019,2
All Airlines,Melbourne,Gold Coast,391,391,2019,2
All Airlines,Melbourne,Hobart,465,463,2019,2
All Airlines,Melbourne,Launceston,335,332,2019,2
